circuit,num_qubits,num_nodes,num_quantum_nodes,num_classical_nodes,num_edges,k,overhead,capacity,optimal_cost,heuristic_cost,ratio,brute_force_time,heuristic_time,method,optimal_qubit_counts,heuristic_qubit_counts,optimal_classical_counts,heuristic_classical_counts
qftentangled_indep_qiskit_3,3,46,43,3,37,3,1.0,1,60.0,62.0,1.0333333333333334,0.0039327144622802734,0.0006799697875976562,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]"
qftentangled_indep_qiskit_3,3,46,43,3,37,3,1.1,2,40.0,143.0,3.575,0.015562057495117188,0.00045800209045410156,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 0, 2]"
qftentangled_indep_qiskit_3,3,46,43,3,37,3,1.2,2,40.0,143.0,3.575,0.01541590690612793,0.0004341602325439453,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 0, 2]"
qftentangled_indep_qiskit_3,3,46,43,3,37,3,1.3,2,40.0,143.0,3.575,0.015604019165039062,0.00040602684020996094,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 0, 2]"
qftentangled_indep_qiskit_3,3,46,43,3,37,3,1.4,2,40.0,143.0,3.575,0.014980077743530273,0.00039887428283691406,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 0, 2]"
qftentangled_indep_qiskit_3,3,46,43,3,37,3,1.5,2,40.0,143.0,3.575,0.01584792137145996,0.00041484832763671875,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 0, 2]"
vqe_indep_qiskit_4,4,56,52,4,46,3,1.0,2,20.0,124.0,6.2,0.12656402587890625,0.0005991458892822266,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[3, 0, 1]"
vqe_indep_qiskit_4,4,56,52,4,46,3,1.1,2,20.0,124.0,6.2,0.12404608726501465,0.0005311965942382812,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[3, 0, 1]"
vqe_indep_qiskit_4,4,56,52,4,46,3,1.2,2,20.0,124.0,6.2,0.13186025619506836,0.0006120204925537109,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[3, 0, 1]"
vqe_indep_qiskit_4,4,56,52,4,46,3,1.3,2,20.0,124.0,6.2,0.12109589576721191,0.0005230903625488281,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[3, 0, 1]"
vqe_indep_qiskit_4,4,56,52,4,46,3,1.4,2,20.0,124.0,6.2,0.12087106704711914,0.0005731582641601562,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[3, 0, 1]"
vqe_indep_qiskit_4,4,56,52,4,46,3,1.5,2,20.0,124.0,6.2,0.12792682647705078,0.0005300045013427734,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[3, 0, 1]"
vqe_indep_qiskit_5,5,73,68,5,60,3,1.0,2,40.0,124.0,3.1,0.790673017501831,0.001032114028930664,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[4, 0, 1]"
vqe_indep_qiskit_5,5,73,68,5,60,3,1.1,2,40.0,124.0,3.1,0.7350571155548096,0.0009839534759521484,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[4, 0, 1]"
vqe_indep_qiskit_5,5,73,68,5,60,3,1.2,2,40.0,124.0,3.1,0.7402811050415039,0.0009989738464355469,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[4, 0, 1]"
vqe_indep_qiskit_5,5,73,68,5,60,3,1.3,3,20.0,155.0,7.75,1.7854692935943604,0.0005598068237304688,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[4, 0, 1]"
vqe_indep_qiskit_5,5,73,68,5,60,3,1.4,3,20.0,155.0,7.75,1.8064038753509521,0.0006241798400878906,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[4, 0, 1]"
vqe_indep_qiskit_5,5,73,68,5,60,3,1.5,3,20.0,155.0,7.75,1.777885913848877,0.0005669593811035156,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[4, 0, 1]"
grover-noancilla_indep_qiskit_3,3,49,46,3,40,3,1.0,1,60.0,63.0,1.05,0.004273891448974609,0.0005199909210205078,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[2, 0, 1]"
grover-noancilla_indep_qiskit_3,3,49,46,3,40,3,1.1,2,30.0,103.0,3.433333333333333,0.0288698673248291,0.00043892860412597656,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 0, 2]"
grover-noancilla_indep_qiskit_3,3,49,46,3,40,3,1.2,2,30.0,103.0,3.433333333333333,0.015197038650512695,0.0003991127014160156,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 0, 2]"
grover-noancilla_indep_qiskit_3,3,49,46,3,40,3,1.3,2,30.0,103.0,3.433333333333333,0.015429973602294922,0.00041794776916503906,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 0, 2]"
grover-noancilla_indep_qiskit_3,3,49,46,3,40,3,1.4,2,30.0,103.0,3.433333333333333,0.015398979187011719,0.0004341602325439453,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 0, 2]"
grover-noancilla_indep_qiskit_3,3,49,46,3,40,3,1.5,2,30.0,103.0,3.433333333333333,0.015690088272094727,0.00041294097900390625,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 0, 2]"
su2random_indep_qiskit_3,3,72,69,3,60,3,1.0,1,90.0,92.0,1.0222222222222221,0.005989789962768555,0.000982046127319336,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[2, 1, 0]"
su2random_indep_qiskit_3,3,72,69,3,60,3,1.1,2,60.0,211.0,3.5166666666666666,0.022435903549194336,0.0007047653198242188,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[2, 1, 0]"
su2random_indep_qiskit_3,3,72,69,3,60,3,1.2,2,60.0,211.0,3.5166666666666666,0.022284984588623047,0.0007240772247314453,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[2, 1, 0]"
su2random_indep_qiskit_3,3,72,69,3,60,3,1.3,2,60.0,211.0,3.5166666666666666,0.02231907844543457,0.0007193088531494141,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[2, 1, 0]"
su2random_indep_qiskit_3,3,72,69,3,60,3,1.4,2,60.0,211.0,3.5166666666666666,0.021867990493774414,0.0007288455963134766,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[2, 1, 0]"
su2random_indep_qiskit_3,3,72,69,3,60,3,1.5,2,60.0,211.0,3.5166666666666666,0.022448062896728516,0.0007150173187255859,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[2, 1, 0]"
pricingput_indep_qiskit_5,5,170,165,5,139,3,1.0,2,80.0,262.0,3.275,1.7794041633605957,0.0042951107025146484,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[1, 1, 3]"
pricingput_indep_qiskit_5,5,170,165,5,139,3,1.1,2,80.0,262.0,3.275,1.7782111167907715,0.0044269561767578125,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[1, 1, 3]"
pricingput_indep_qiskit_5,5,170,165,5,139,3,1.2,2,80.0,262.0,3.275,1.7851369380950928,0.004366159439086914,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[1, 1, 3]"
pricingput_indep_qiskit_5,5,170,165,5,139,3,1.3,3,70.0,401.0,5.728571428571429,4.194355010986328,0.0031130313873291016,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[1, 1, 3]"
pricingput_indep_qiskit_5,5,170,165,5,139,3,1.4,3,70.0,401.0,5.728571428571429,4.2708048820495605,0.004177093505859375,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[1, 1, 3]"
pricingput_indep_qiskit_5,5,170,165,5,139,3,1.5,3,70.0,401.0,5.728571428571429,4.189805030822754,0.0030901432037353516,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[1, 1, 3]"
ae_indep_qiskit_4,4,75,71,4,62,3,1.0,2,60.0,214.0,3.566666666666667,0.15877199172973633,0.0008099079132080078,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 2, 1]"
ae_indep_qiskit_4,4,75,71,4,62,3,1.1,2,60.0,214.0,3.566666666666667,0.15639114379882812,0.0007758140563964844,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 2, 1]"
ae_indep_qiskit_4,4,75,71,4,62,3,1.2,2,60.0,214.0,3.566666666666667,0.15390300750732422,0.0008111000061035156,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 2, 1]"
ae_indep_qiskit_4,4,75,71,4,62,3,1.3,2,60.0,214.0,3.566666666666667,0.15555286407470703,0.0007898807525634766,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 2, 1]"
ae_indep_qiskit_4,4,75,71,4,62,3,1.4,2,60.0,214.0,3.566666666666667,0.1633601188659668,0.0008969306945800781,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 2, 1]"
ae_indep_qiskit_4,4,75,71,4,62,3,1.5,2,60.0,214.0,3.566666666666667,0.15797090530395508,0.0007758140563964844,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 2, 1]"
qft_indep_qiskit_4,4,60,56,4,48,3,1.0,2,40.0,112.0,2.8,0.12264299392700195,0.0005669593811035156,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 1, 2]"
qft_indep_qiskit_4,4,60,56,4,48,3,1.1,2,40.0,112.0,2.8,0.1250009536743164,0.0005900859832763672,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 1, 2]"
qft_indep_qiskit_4,4,60,56,4,48,3,1.2,2,40.0,112.0,2.8,0.12461996078491211,0.0005698204040527344,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 1, 2]"
qft_indep_qiskit_4,4,60,56,4,48,3,1.3,2,40.0,112.0,2.8,0.12453484535217285,0.0005681514739990234,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 1, 2]"
qft_indep_qiskit_4,4,60,56,4,48,3,1.4,2,40.0,112.0,2.8,0.12195181846618652,0.0005738735198974609,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 1, 2]"
qft_indep_qiskit_4,4,60,56,4,48,3,1.5,2,40.0,112.0,2.8,0.12321710586547852,0.0005848407745361328,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 1, 2]"
ae_indep_qiskit_5,5,111,106,5,92,3,1.0,2,110.0,304.0,2.7636363636363637,1.1547892093658447,0.001814126968383789,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[2, 2, 1]"
ae_indep_qiskit_5,5,111,106,5,92,3,1.1,2,110.0,304.0,2.7636363636363637,1.2205569744110107,0.0019969940185546875,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[2, 2, 1]"
ae_indep_qiskit_5,5,111,106,5,92,3,1.2,2,110.0,304.0,2.7636363636363637,1.21293306350708,0.0020949840545654297,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[2, 2, 1]"
ae_indep_qiskit_5,5,111,106,5,92,3,1.3,3,80.0,195.0,2.4375,2.8327419757843018,0.0013577938079833984,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[2, 1, 2]"
ae_indep_qiskit_5,5,111,106,5,92,3,1.4,3,80.0,195.0,2.4375,2.7653050422668457,0.0011687278747558594,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[2, 1, 2]"
ae_indep_qiskit_5,5,111,106,5,92,3,1.5,3,80.0,195.0,2.4375,2.7563281059265137,0.001230001449584961,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[2, 1, 2]"
su2random_indep_qiskit_4,4,132,128,4,110,3,1.0,2,120.0,222.0,1.85,0.2806086540222168,0.002702951431274414,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
su2random_indep_qiskit_4,4,132,128,4,110,3,1.1,2,120.0,222.0,1.85,0.29423093795776367,0.002707958221435547,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
su2random_indep_qiskit_4,4,132,128,4,110,3,1.2,2,120.0,222.0,1.85,0.30336904525756836,0.0024099349975585938,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
su2random_indep_qiskit_4,4,132,128,4,110,3,1.3,2,120.0,222.0,1.85,0.2869110107421875,0.002463102340698242,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
su2random_indep_qiskit_4,4,132,128,4,110,3,1.4,2,120.0,222.0,1.85,0.2947728633880615,0.002652883529663086,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
su2random_indep_qiskit_4,4,132,128,4,110,3,1.5,2,120.0,222.0,1.85,0.2986629009246826,0.002560138702392578,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
grover-noancilla_indep_qiskit_4,4,198,194,4,164,3,1.0,2,160.0,331.0,2.06875,0.42928504943847656,0.004729747772216797,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 1, 1]"
grover-noancilla_indep_qiskit_4,4,198,194,4,164,3,1.1,2,160.0,331.0,2.06875,0.4397239685058594,0.007389068603515625,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 1, 1]"
grover-noancilla_indep_qiskit_4,4,198,194,4,164,3,1.2,2,160.0,331.0,2.06875,0.4203217029571533,0.005293130874633789,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 1, 1]"
grover-noancilla_indep_qiskit_4,4,198,194,4,164,3,1.3,2,160.0,331.0,2.06875,0.4239048957824707,0.004681825637817383,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 1, 1]"
grover-noancilla_indep_qiskit_4,4,198,194,4,164,3,1.4,2,160.0,331.0,2.06875,0.4286060333251953,0.005038261413574219,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 1, 1]"
grover-noancilla_indep_qiskit_4,4,198,194,4,164,3,1.5,2,160.0,331.0,2.06875,0.42482900619506836,0.004845142364501953,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[2, 1, 1]"
grover-noancilla_indep_qiskit_5,5,846,841,5,712,3,1.0,2,870.0,1672.0,1.92183908045977,9.22261095046997,0.1150977611541748,QUBIT-LEVEL,"[2, 1, 2]","[2, 2, 2]","[2, 1, 2]","[3, 2, 0]"
grover-noancilla_indep_qiskit_5,5,846,841,5,712,3,1.1,2,870.0,1672.0,1.92183908045977,9.303835153579712,0.12142086029052734,QUBIT-LEVEL,"[2, 1, 2]","[2, 2, 2]","[2, 1, 2]","[3, 2, 0]"
grover-noancilla_indep_qiskit_5,5,846,841,5,712,3,1.2,2,870.0,1672.0,1.92183908045977,9.5122971534729,0.12646222114562988,QUBIT-LEVEL,"[2, 1, 2]","[2, 2, 2]","[2, 1, 2]","[3, 2, 0]"
grover-noancilla_indep_qiskit_5,5,846,841,5,712,3,1.3,3,630.0,1773.0,2.8142857142857145,20.945136785507202,0.09621405601501465,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[3, 1, 1]"
grover-noancilla_indep_qiskit_5,5,846,841,5,712,3,1.4,3,630.0,1773.0,2.8142857142857145,21.0279541015625,0.08284783363342285,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[3, 1, 1]"
grover-noancilla_indep_qiskit_5,5,846,841,5,712,3,1.5,3,630.0,1773.0,2.8142857142857145,20.952664852142334,0.08360671997070312,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[3, 1, 1]"
groundstate_small_indep_qiskit_4,4,92,88,4,76,3,1.0,2,80.0,152.0,1.9,0.19936513900756836,0.0012590885162353516,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
groundstate_small_indep_qiskit_4,4,92,88,4,76,3,1.1,2,80.0,152.0,1.9,0.19020915031433105,0.0018570423126220703,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
groundstate_small_indep_qiskit_4,4,92,88,4,76,3,1.2,2,80.0,152.0,1.9,0.18826699256896973,0.001216888427734375,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
groundstate_small_indep_qiskit_4,4,92,88,4,76,3,1.3,2,80.0,152.0,1.9,0.1902017593383789,0.00131988525390625,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
groundstate_small_indep_qiskit_4,4,92,88,4,76,3,1.4,2,80.0,152.0,1.9,0.1930241584777832,0.0012807846069335938,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
groundstate_small_indep_qiskit_4,4,92,88,4,76,3,1.5,2,80.0,152.0,1.9,0.18707680702209473,0.0011980533599853516,QUBIT-LEVEL,"[2, 2, 0]","[2, 2, 2]","[2, 2, 0]","[1, 0, 3]"
su2random_indep_qiskit_5,5,210,205,5,175,3,1.0,2,240.0,261.0,1.0875,2.138115167617798,0.006413936614990234,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[2, 0, 3]"
su2random_indep_qiskit_5,5,210,205,5,175,3,1.1,2,240.0,261.0,1.0875,2.1820061206817627,0.006417036056518555,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[2, 0, 3]"
su2random_indep_qiskit_5,5,210,205,5,175,3,1.2,2,240.0,261.0,1.0875,2.172423839569092,0.0063359737396240234,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[2, 0, 3]"
su2random_indep_qiskit_5,5,210,205,5,175,3,1.3,3,180.0,462.0,2.566666666666667,5.15195107460022,0.005422115325927734,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[4, 1, 0]"
su2random_indep_qiskit_5,5,210,205,5,175,3,1.4,3,180.0,462.0,2.566666666666667,5.0799360275268555,0.0049169063568115234,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[4, 1, 0]"
su2random_indep_qiskit_5,5,210,205,5,175,3,1.5,3,180.0,462.0,2.566666666666667,5.195382118225098,0.00551295280456543,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[4, 1, 0]"
qft_indep_qiskit_3,3,33,30,3,26,3,1.0,1,40.0,42.0,1.05,0.002972126007080078,0.00028395652770996094,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]"
qft_indep_qiskit_3,3,33,30,3,26,3,1.1,2,20.0,83.0,4.15,0.011586904525756836,0.00026869773864746094,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[0, 1, 2]"
qft_indep_qiskit_3,3,33,30,3,26,3,1.2,2,20.0,83.0,4.15,0.01143503189086914,0.0002529621124267578,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[0, 1, 2]"
qft_indep_qiskit_3,3,33,30,3,26,3,1.3,2,20.0,83.0,4.15,0.010715723037719727,0.0002460479736328125,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[0, 1, 2]"
qft_indep_qiskit_3,3,33,30,3,26,3,1.4,2,20.0,83.0,4.15,0.010666847229003906,0.00023794174194335938,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[0, 1, 2]"
qft_indep_qiskit_3,3,33,30,3,26,3,1.5,2,20.0,83.0,4.15,0.010962963104248047,0.000263214111328125,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[0, 1, 2]"
ae_indep_qiskit_3,3,45,42,3,37,3,1.0,1,50.0,53.0,1.06,0.003970623016357422,0.00044608116149902344,QUBIT-LEVEL,"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]"
ae_indep_qiskit_3,3,45,42,3,37,3,1.1,2,30.0,143.0,4.766666666666667,0.014654159545898438,0.00041985511779785156,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 1, 1]"
ae_indep_qiskit_3,3,45,42,3,37,3,1.2,2,30.0,143.0,4.766666666666667,0.014477014541625977,0.00037479400634765625,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 1, 1]"
ae_indep_qiskit_3,3,45,42,3,37,3,1.3,2,30.0,143.0,4.766666666666667,0.015211105346679688,0.00037407875061035156,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 1, 1]"
ae_indep_qiskit_3,3,45,42,3,37,3,1.4,2,30.0,143.0,4.766666666666667,0.016835689544677734,0.00036406517028808594,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 1, 1]"
ae_indep_qiskit_3,3,45,42,3,37,3,1.5,2,30.0,143.0,4.766666666666667,0.016028165817260742,0.00041174888610839844,QUBIT-LEVEL,"[2, 1, 0]","[2, 2, 2]","[2, 1, 0]","[1, 1, 1]"
grover-v-chain_indep_qiskit_5,5,642,637,5,532,3,1.0,2,660.0,1144.0,1.7333333333333334,7.060504913330078,0.07049393653869629,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[2, 1, 2]"
grover-v-chain_indep_qiskit_5,5,642,637,5,532,3,1.1,2,660.0,1144.0,1.7333333333333334,6.8847949504852295,0.07466673851013184,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[2, 1, 2]"
grover-v-chain_indep_qiskit_5,5,642,637,5,532,3,1.2,2,660.0,1144.0,1.7333333333333334,6.8863749504089355,0.07666993141174316,QUBIT-LEVEL,"[2, 2, 1]","[2, 2, 2]","[2, 2, 1]","[2, 1, 2]"
grover-v-chain_indep_qiskit_5,5,642,637,5,532,3,1.3,3,420.0,1274.0,3.033333333333333,15.92466115951538,0.046530961990356445,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[2, 1, 2]"
grover-v-chain_indep_qiskit_5,5,642,637,5,532,3,1.4,3,420.0,1274.0,3.033333333333333,15.9042649269104,0.04660987854003906,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[2, 1, 2]"
grover-v-chain_indep_qiskit_5,5,642,637,5,532,3,1.5,3,420.0,1274.0,3.033333333333333,15.878159761428833,0.04921388626098633,QUBIT-LEVEL,"[3, 2, 0]","[3, 3, 3]","[3, 2, 0]","[2, 1, 2]"
